file,theorem,line,axioms_total,axioms_load_bearing,status
SrsaWriteE.v,emap_odd_hamming_shares,98,0,0,OK
SrsaWriteE.v,emap_gcd_yminus1_Nminus1,103,0,0,OK
SrsaWriteE.v,emap_phi3_y_leftover_shaped,107,0,0,OK
SrsaWriteE.v,emap_v2_yminus1,117,0,0,OK
SrsaWriteE.v,emap_mersenne_leftover,123,0,0,OK
SrsaWriteE.v,emap_N_mod_y_hits_e7,138,0,0,OK
SrsaWriteE.v,emap_fermatish_leftover,143,0,0,OK
SrsaWriteE.v,emap_smooth_even,149,0,0,OK
SrsaWriteE.v,emap_e_eq_N,154,0,0,OK
SrsaWriteE.v,emap_e_eq_Nminus2,159,0,0,OK
SrsaWriteE.v,emap_e_y_minus_1_shares,164,0,0,OK
SrsaWriteE.v,emap_e_two_y_plus_1,169,0,0,OK
SrsaWriteE.v,emap_e_two_y_minus_1,184,0,0,OK
SrsaWriteE.v,emap_prevprime_e31,199,0,0,OK
SrsaWriteE.v,emap_dedekind_psi_even,214,0,0,OK
SrsaWriteE.v,emap_ord_y_even,219,0,0,OK
SrsaWriteE.v,emap_phi_N_even,224,0,0,OK
SrsaWriteE.v,emap_aliquot_shares,228,0,0,OK
SrsaWriteE.v,emap_e17_leftover,233,0,0,OK
SrsaWriteE.v,emap_e_N_plus_1_even,248,0,0,OK
SrsaWriteE.v,emap_e_N_minus_1_even,252,0,0,OK
SrsaWriteE.v,emap_e_lam_minus_1,256,0,0,OK
SrsaWriteE.v,emap_phi_y_plus_1,271,0,0,OK
SrsaWriteE.v,emap_digit_sum_e9,286,0,0,OK
SrsaWriteE.v,emap_repunit_111,296,0,0,OK
SrsaWriteE.v,emap_primorial_even,311,0,0,OK
SrsaWriteE.v,emap_fermat_5_shares,316,0,0,OK
SrsaWriteE.v,emap_collatz_e21,321,0,0,OK
SrsaWriteE.v,emap_squarefree_core_e9,336,0,0,OK
SrsaWriteE.v,emap_e47_second_leftover,341,0,0,OK
SrsaWriteE.v,emap_e23_ninth,356,0,0,OK
SrsaWriteE.v,emap_e19_leftover,371,0,0,OK
SrsaWriteE.v,emap_e_eq_x,386,0,0,OK
SrsaWriteE.v,emap_e_N_minus_lam,401,0,0,OK
SrsaWriteE.v,emap_e_nextprime_N,416,0,0,OK
SrsaWriteE.v,emap_prevprime_even_peel,421,0,0,OK
SrsaWriteE.v,emap_e_prime,427,0,0,OK
SrsaWriteE.v,emap_prime_e7,432,0,0,OK
SrsaWriteX.v,xmap_odd_monomial,27,0,0,OK
SrsaWriteX.v,xmap_associate,34,0,0,OK
SrsaWriteX.v,xmap_midpoint,39,0,0,OK
SrsaWriteX.v,xmap_encrypt_as_decrypt,46,0,0,OK
SrsaWriteX.v,xmap_not_coppersmith_small,51,0,0,OK
SrsaWriteX.v,xmap_odd_monomial_y5,62,0,0,OK
SrsaWriteX.v,xmap_y_to_the_y,68,0,0,OK
SrsaWriteX.v,xmap_y_to_the_N,73,0,0,OK
SrsaWriteX.v,xmap_y_to_Nminus1,83,0,0,OK
SrsaWriteX.v,xmap_y_to_Nplus1,88,0,0,OK
SrsaWriteX.v,xmap_floor_sqrt_y,93,0,0,OK
SrsaWriteX.v,xmap_half_y,98,0,0,OK
SrsaWriteX.v,xmap_bitrev_36_is_9,104,0,0,OK
SrsaWriteX.v,xmap_triangular,112,0,0,OK
SrsaWriteX.v,xmap_nextprime_as_x,117,0,0,OK
SrsaWriteX.v,xmap_fibonacci_y,122,0,0,OK
SrsaWriteX.v,xmap_exp_base2,130,0,0,OK
SrsaWriteX.v,xmap_exp_base3,137,0,0,OK
SrsaWriteX.v,xmap_phi3_of_y,142,0,0,OK
SrsaWriteX.v,xmap_inv_then_cube,147,0,0,OK
SrsaWriteX.v,xmap_cube_then_inv,154,0,0,OK
SrsaWriteX.v,xmap_hybrid_crt,161,0,0,OK
SrsaWriteX.v,xmap_mismatched_crt_splits,168,0,0,OK
SrsaWriteX.v,xmap_integer_jnt,178,0,0,OK
SrsaWriteX.v,xmap_y2_plus_1,183,0,0,OK
SrsaWriteX.v,xmap_x_eq_Nminus1,188,0,0,OK
SrsaWriteX.v,xmap_floor_sqrt_N,193,0,0,OK
SrsaWriteX.v,xmap_phi3_of_N,199,0,0,OK
SrsaWriteX.v,xmap_y7_onesided,203,0,0,OK
SrsaWriteX.v,xmap_y9_cubes_to_root,210,0,0,OK
SrsaWriteX.v,xmap_y11_onesided,217,0,0,OK
SrsaWriteX.v,xmap_floor_y_div_3,224,0,0,OK
SrsaWriteX.v,xmap_floor_N_div_y,230,0,0,OK
SrsaWriteX.v,xmap_three_y_onesided,236,0,0,OK
SrsaWriteX.v,xmap_y_minus_1,243,0,0,OK
SrsaWriteX.v,xmap_y_plus_1_as_x,248,0,0,OK
SrsaWriteX.v,xmap_two_y_plus_1,254,0,0,OK
SrsaWriteX.v,xmap_y2_minus_1,260,0,0,OK
SrsaWriteX.v,xmap_gray_code,266,0,0,OK
SrsaWriteX.v,xmap_nibble_swap_nonunit,272,0,0,OK
SrsaWriteX.v,xmap_popcount_as_x,282,0,0,OK
SrsaWriteX.v,xmap_catalan_C5,288,0,0,OK
SrsaWriteX.v,xmap_lucas_L8,298,0,0,OK
SrsaWriteX.v,xmap_floor_y_three_halves,303,0,0,OK
SrsaWriteX.v,xmap_shift_left_2_onesided,309,0,0,OK
SrsaWriteX.v,xmap_y_mod_16,316,0,0,OK
SrsaWriteX.v,xmap_eightbit_palindrome,322,0,0,OK
SrsaWriteX.v,xmap_partition_p10,327,0,0,OK
SrsaWriteX.v,xmap_catalan_C6_nonunit,335,0,0,OK
SrsaWriteX.v,xmap_y_inv_sq,345,0,0,OK
SrsaWriteX.v,xmap_x_eq_phi,351,0,0,OK
SrsaWriteX.v,xmap_x_bitlength_N,356,0,0,OK
SrsaWriteX.v,xmap_nextprime_mod_N,361,0,0,OK
SrsaWriteX.v,xmap_identity_not_root,367,0,0,OK
SrsaWriteX.v,xmap_y35_onesided,372,0,0,OK
SrsaWriteX.v,xmap_inv_lam_minus_1,384,0,0,OK
SrsaWriteX.v,xmap_pkcs_pad,397,0,0,OK
SrsaWriteX.v,xmap_sqrt_then_n_nplus1,403,0,0,OK
SrsaWriteX.v,xmap_integer_sqrt_unit,415,0,0,OK
SrsaWriteX.v,xmap_binary_encrypt,420,0,0,OK
SrsaWriteX.v,xmap_mont_form,426,0,0,OK
StrongPrimes.v,two_not_safe,31,0,0,OK
StrongPrimes.v,safe_prime_pminus1,38,0,0,OK
StrongPrimes.v,safe_prime_resists_p1,60,0,0,OK
StrongPrimes.v,large_factor_blocks_smooth_claim,78,0,0,OK
StrongPrimes.v,safe_prime_blocks_smooth_claim,87,0,0,OK
StrongPrimes.v,safe_pair_lambda,98,0,0,OK
StrongPrimes.v,strong_prime_resists_both,131,0,0,OK
StrongPrimes.v,prime_5,142,0,0,OK
StrongPrimes.v,five_is_safe,150,0,0,OK
StrongPrimes.v,five_resists_B1,156,0,0,OK
StrongRSAPeel.v,srsa_unit_y_forces_unit_x,31,0,0,OK
StrongRSAPeel.v,srsa_gcd_proper_is_factor,44,0,0,OK
StrongRSAPeel.v,srsa_nonunit_x_pin,58,0,0,OK
StrongRSAPeel.v,srsa_jacobi_minus1_forces_odd_e,70,0,0,OK
StrongRSAPeel.v,srsa_jacobi_two_is_minus1,89,0,0,OK
StrongRSAPeel.v,srsa_lambda_type_on_jacobi_minus1,93,0,0,OK
StrongRSAPeel.v,srsa_even_e_is_square_root,103,0,0,OK
StrongRSAPeel.v,srsa_even_e_pin,115,0,0,OK
StrongRSAPeel.v,srsa_associate_neg6_does_not_split,119,0,0,OK
StrongRSAPeel.v,srsa_mixed_root_of_36_factors,124,0,0,OK
StrongRSAPeel.v,srsa_even_e_nonassociate_factors,134,0,0,OK
StrongRSAPeel.v,srsa_x_eq_y_annihilates,151,0,0,OK
StrongRSAPeel.v,srsa_lambda_type_annihilator_pin,181,0,0,OK
StrongRSAPeel.v,srsa_lambda_type_miller_splits,191,0,0,OK
StrongRSAPeel.v,srsa_lambda_type_miller_factors,201,0,0,OK
StrongRSAPeel.v,prime_7,212,0,0,OK
StrongRSAPeel.v,srsa_safeprime_lambda_30,220,0,0,OK
StrongRSAPeel.v,srsa_safeprime_lambda_type,224,0,0,OK
StrongRSAPeel.v,srsa_safeprime_g0_square,228,0,0,OK
StrongRSAPeel.v,srsa_safeprime_miller_gcd,232,0,0,OK
StrongRSAPeel.v,srsa_safeprime_miller_factors,236,0,0,OK
StrongRSAPeel.v,srsa_residual_pin,252,0,0,OK
StrongRSAPeel.v,srsa_fixed_e_rerand,276,0,0,OK
StrongRSAPeel.v,srsa_fixed_e_rerand_pin,289,0,0,OK
StrongRSAPeel.v,srsa_poly_e_not_rerand_invariant,296,0,0,OK
StrongRSAPeel.v,srsa_related_y_square,302,0,0,OK
StrongRSAPeel.v,srsa_related_pin,318,0,0,OK
StrongRSAPeel.v,srsa_sagm_handle_unit,324,0,0,OK
StrongRSAPeel.v,srsa_sagm_lambda_type_peel,329,0,0,OK
StrongRSAPeel.v,srsa_sagm_product_reused,334,0,0,OK
StrongRSAPeel.v,srsa_sqrt1_120_splits,344,0,0,OK
StrongRSAPeel.v,srsa_minus1_no_split,350,0,0,OK
StrongRSAPeel.v,srsa_120_plus_1,355,0,0,OK
StrongRSAPeel.v,srsa_miller_66,361,0,0,OK
StrongRSAPeel.v,srsa_four_sqrt1,366,0,0,OK
Succinct.v,poly_eval_app,44,0,0,OK
Succinct.v,nn_app,61,0,0,OK
Succinct.v,nn_firstn,70,0,0,OK
Succinct.v,nn_skipn,82,0,0,OK
Succinct.v,nn_map_mul_nonneg,94,0,0,OK
Succinct.v,nn_poly_add,103,0,0,OK
Succinct.v,nn_succ_fold,115,0,0,OK
Succinct.v,poly_eval_succ_fold,124,0,0,OK
Succinct.v,succ_round_pack_length,199,0,0,OK
Succinct.v,succ_prove_cons_length,205,0,0,OK
Succinct.v,succ_prove_rounds_log,212,0,0,OK
Succinct.v,succ_proof_len_is_log,263,0,0,OK
Succinct.v,succ_proof_len_n4,274,0,0,OK
Succinct.v,succ_proof_len_n16,284,0,0,OK
Succinct.v,succ_proof_len_bound_pin,294,0,0,OK
Succinct.v,succ_pin_n2_accepts,305,0,0,OK
Succinct.v,succ_pin_n2_rejects_group_mul,317,0,0,OK
Succinct.v,succ_pin_n2_sum_neq_prod,327,0,0,OK
Succinct.v,succ_pin_qap,334,0,0,OK
Takagi.v,fermat_minus_one_divides,26,0,0,OK
Takagi.v,euler_p2,41,0,0,OK
Takagi.v,sqrt1_mod_p2_is_pm1,66,0,0,OK
Takagi.v,carmichael_takagi,127,0,0,OK
Takagi.v,lambda_divides_phi_takagi,177,0,0,OK
Takagi.v,lambda_p2_divides_lambda_takagi,186,0,0,OK
Takagi.v,takagi_ed_is_id_p2,191,0,0,OK
Takagi.v,takagi_mixed_sqrt1_splits,237,0,0,OK
ThresholdRSA.v,additive_share_combines,21,0,0,OK
ThresholdRSA.v,additive_three_shares,33,0,0,OK
ThresholdRSA.v,mediated_rsa_is_two_shares,47,0,0,OK
ThresholdRSA.v,share_refresh_by_zero,61,0,0,OK
ThresholdRSA.v,shamir_two_of_three,82,0,0,OK
ThresholdRSA.v,powm_ed_is_base,105,0,0,OK
ThresholdRSA.v,shoup_extract_from_kd,145,0,0,OK
TimeLock.v,timelock_trapdoor_reduces_exp,17,0,0,OK
Torus.v,lucasU_0,33,0,0,OK
Torus.v,lucasU_1,36,0,0,OK
Torus.v,lp_of_nat_0,49,0,0,OK
Torus.v,lp_inv_inv,52,0,0,OK
Torus.v,torus_order_divides_product,59,0,0,OK
Torus.v,pq_plus_one_is_not_torus_order,66,0,0,OK
Torus.v,N_plus_one_misses_p_plus_q,71,0,0,OK
Torus.v,lucas_eval_annihilator_is_none,94,0,0,OK
Torus.v,lucas_eval_annihilator_is_not_N_plus_one,98,0,0,OK
Torus.v,lucas_eval_id_is_V0,102,0,0,OK
Torus.v,typeB_on_torus_is_williams,106,0,0,OK
Torus.v,williams_onesided_gcd,114,0,0,OK
Torus.v,williams_onesided_not_full_N,129,0,0,OK
Torus.v,fermat_gives_torus_order,151,0,0,OK
Torus.v,fermat_leak_is_torus_period,161,0,0,OK
Torus.v,constructible_torus_is_V_eq_2,174,0,0,OK
TranscriptOracle.v,powm_mul_l_mod,20,0,0,OK
TranscriptOracle.v,mod_mod_factor,30,0,0,OK
TranscriptOracle.v,powm_mod_factor,43,0,0,OK
TranscriptOracle.v,powm_exp_mod_factor,54,0,0,OK
TranscriptOracle.v,even_pow_neg1_is_one,67,0,0,OK
TranscriptOracle.v,odd_pow_neg1,83,0,0,OK
TranscriptOracle.v,euler_odd_power,110,0,0,OK
TranscriptOracle.v,rsa_cipher_euler_eq_message,132,0,0,OK
TranscriptOracle.v,rsa_cipher_euler_eq_message_q,151,0,0,OK
TranscriptOracle.v,sign_homomorphism,173,0,0,OK
TranscriptOracle.v,sign_of_one,185,0,0,OK
TranscriptOracle.v,sign_inverse,194,0,0,OK
TranscriptOracle.v,decrypt_blinding,212,0,0,OK
TranscriptOracle.v,decrypt_double_is_double,234,0,0,OK
TranscriptOracle.v,lsb_double_decides_half,254,0,0,OK
TranscriptOracle.v,lsb_double_decides_half_ge,284,0,0,OK
TranscriptOracle.v,pow2_nat_pos,301,0,0,OK
TranscriptOracle.v,pow2_nat_succ,304,0,0,OK
TranscriptOracle.v,recover_interval_correct,321,0,0,OK
TranscriptOracle.v,recover_from_half_tests,336,0,0,OK
TranscriptOracle.v,common_modulus_identity,344,0,0,OK
TranscriptOracle.v,common_modulus_recovers,364,0,0,OK
TranscriptOracle.v,coprime_to_nonneg_bezout,385,0,0,OK
TranscriptOracle.v,bellcore_factors,415,0,0,OK
TranscriptOracle.v,bellcore_is_factor,445,0,0,OK
TranscriptOracle.v,one_sided_congruence_factors,466,0,0,OK
TranscriptOracle.v,prime_5,499,0,0,OK
TranscriptOracle.v,williams_N_mod8,507,0,0,OK
TranscriptOracle.v,non_williams_N_mod8_5,517,0,0,OK
TranscriptOracle.v,williams_two_is_shape,521,0,0,OK
TranscriptOracle.v,non_williams_two_chars,535,0,0,OK
TranscriptOracle.v,sign_neg1_odd,547,0,0,OK
TranscriptOracle.v,odd_exp_preserves_minus1,559,0,0,OK
TranscriptOracle.v,rsa_inverter_recovers_message,587,0,0,OK
TranscriptOracle.v,sign_hom_3,619,0,0,OK
TranscriptOracle.v,sign_of_msg_product_one,635,0,0,OK
TranscriptOracle.v,sign_weighted_commute,652,0,0,OK
TranscriptOracle.v,sign_weighted_product,666,0,0,OK
TranscriptOracle.v,euler_sign_of_pm1,693,0,0,OK
TranscriptOracle.v,euler_sign_sq,710,0,0,OK
TranscriptOracle.v,other_legendre_from_product,721,0,0,OK
TranscriptOracle.v,cipher_jacobi_eq_message,734,0,0,OK
TranscriptOracle.v,onesided_plain_one_factors,769,0,0,OK
TranscriptOracle.v,ctor_slot_mod_r_need_not_factor,784,0,0,OK
TranscriptOracle.v,cube_below_N,804,0,0,OK
TranscriptOracle.v,e3_small_cube_verifies,819,0,0,OK
TranscriptOracle.v,bleiche_wrap_interval,834,0,0,OK
TranscriptOracle.v,pkcs15_prefix_is_type2,860,0,0,OK
TranscriptOracle.v,manger_is_stricter_than_type2,870,0,0,OK
TwoPartyPair.v,two_party_root_is_eth,27,0,0,OK
TwoPartyPair.v,two_party_root_is_dstar_power,42,0,0,OK
TwoPartyPair.v,two_party_root_hom,57,0,0,OK
TwoPartyPair.v,two_party_next_forces_dstar,91,0,0,OK
TwoPrimary.v,pow2n_pos,30,0,0,OK
TwoPrimary.v,pow2n_succ,33,0,0,OK
TwoPrimary.v,gcd2_of_odd,41,0,0,OK
TwoPrimary.v,val2_of_odd,53,0,0,OK
TwoPrimary.v,val2_two_times_odd,67,0,0,OK
TwoPrimary.v,odd_prime_val2_ge1,91,0,0,OK
TwoPrimary.v,blum_val2_is_1,113,0,0,OK
TwoPrimary.v,mod4_1_val2_ge2,125,0,0,OK
TwoPrimary.v,rw_pair_val2_11,151,0,0,OK
TwoPrimary.v,crt2_mod,165,0,0,OK
TwoPrimary.v,square_mod_one_of_pm1,182,0,0,OK
TwoPrimary.v,powm_square_one_of_pm1,199,0,0,OK
TwoPrimary.v,four_sqrt1,208,0,0,OK
TwoPrimary.v,mod_mod_of_factor,252,0,0,OK
TwoPrimary.v,mixed_pm_not_one,259,0,0,OK
TwoPrimary.v,mixed_pm_not_minus1,275,0,0,OK
TwoPrimary.v,mixed_sqrt1_splits,297,0,0,OK
TwoPrimary.v,two_height_unique,327,0,0,OK
TwoPrimary.v,height_mismatch_splits,340,0,0,OK
TwoPrimary.v,rw_is_blum_2adic,375,0,0,OK
TwoPrimary.v,unbalanced_not_matched,379,0,0,OK
TwoPrimary.v,lambda_val2_is_max,389,0,0,OK
TwoPrimary.v,mod8_3_val2_is_1,395,0,0,OK
TwoPrimary.v,mod8_7_val2_is_1,402,0,0,OK
TwoPrimary.v,mod8_5_val2_is_2,410,0,0,OK
TwoPrimary.v,mod8_1_val2_ge3,427,0,0,OK
TwoPrimary.v,val2_ge_of_mod_pow2,450,0,0,OK
TwoPrimary.v,dist_forced_2adic_both_deep,482,0,0,OK
TwoPrimary.v,matched_deep_is_both_deep,495,0,0,OK
TwoPrimary.v,find_least_spec,517,0,0,OK
TwoPrimary.v,find_least_le,547,0,0,OK
TwoPrimary.v,find_least_min,551,0,0,OK
TwoPrimary.v,find_least_hits,556,0,0,OK
TwoPrimary.v,two_height_exists,570,0,0,OK
TwoPrimary.v,two_height_exists_fermat,593,0,0,OK
TwoPrimary.v,two_height_scale_forward,626,0,0,OK
TwoPrimary.v,two_height_of_odd_multiple,643,0,0,OK
TwoPrimary.v,unit_pow_pm1,677,0,0,OK
TwoPrimary.v,min_from_spec,691,0,0,OK
TwoPrimary.v,unit_has_min_order,720,0,0,OK
TwoPrimary.v,powm_order_divides,759,0,0,OK
TwoPrimary.v,odd_part_of_divisor,789,0,0,OK
TwoPrimary.v,pow2_divides_pow2,802,0,0,OK
TwoPrimary.v,pow2_cancel_odd,834,0,0,OK
TwoPrimary.v,cyclic_units_holds,848,0,0,OK
TwoPrimary.v,cyclic_same_t,888,0,0,OK
TwoSylow.v,powm_2_mod_prime_pm1,22,0,0,OK
TwoSylow.v,sqrt1_is_crt_pm1,29,0,0,OK
TwoSylow.v,four_divides_lambda_iff_deep,53,0,0,OK
TwoSylow.v,no_order_4_when_lambda_val2_1,87,0,0,OK
TwoSylow.v,blum_has_no_order_4,103,0,0,OK
TwoSylow.v,sqrt1_pm_translates_square,121,0,0,OK
UnknownOrder.v,trapdoor_gives_inverse,33,0,0,OK
UnknownOrder.v,lambda_solves_RSA_on_units,81,0,0,OK
UnknownOrder.v,d_yields_annihilator,96,0,0,OK
Wiener.v,wiener_relation,28,0,0,OK
Wiener.v,N_minus_phi,35,0,0,OK
Wiener.v,wiener_numerator,40,0,0,OK
Wiener.v,small_d_small_k,51,0,0,OK
Wiener.v,wiener_abs_numerator,72,0,0,OK
Wiener.v,wiener_basin_from_gap,84,0,0,OK
Wiener.v,k_lt_d_of_e_lt_phi,107,0,0,OK
Wiener.v,wiener_classical_sufficient,123,0,0,OK
WireEq.v,wire_eq_sat,18,0,0,OK
WireEq.v,wire_eq_complete,27,0,0,OK
WireEq.v,wire_eq_same_encoding,41,0,0,OK
WirePoK.v,wire_slots_assemble,36,0,0,OK
WirePoK.v,wire_slot_eqdl,49,0,0,OK
WirePoK.v,wire_slot_extracts,71,0,0,OK
WirePoK.v,three_wire_assemble,93,0,0,OK
